id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction
FKID003763,planned,12.90649007,77.57322032,12.91226581,77.56734,"Sarakki Junction, Outer Ring Road, Kumaraswamy Layout 1st Stage, Kane Muneshwara Ward, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India","Outer Ring Road, Kumaraswamy Layout 1st Stage, Gowdanapalya, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",public_event,True,2024-04-04 19:05:46+00,2024-04-04 23:05:46+00,closed,yes,2024-04-04 23:05:46.016822+00,,,[PERSON] prayer at [PERSON],,,ORR West 1,High,,,,2024-04-02 23:17:32.804963+00,"[[12.906490066462093,77.57322031693103],[12.906340013347902,77.57316575687356],[12.906612062500914,77.57203905466902],[12.907124769715454,77.57143814682664],[12.907773499786265,77.57070847301796],[12.908537324969881,77.570193409153],[12.909259294573339,77.56959250131061],[12.91016960110138,77.56885209700474],[12.91051488891723,77.56853018208918],[12.911132220490156,77.5681009622017],[12.911854182598788,77.5675751678396],[12.912126225750931,77.56730690540994],[12.912262247215953,77.5675751678396],[12.911906498612584,77.5677897777833],[12.910964808688844,77.56856237358072],[12.910347476702448,77.56913108993157],[12.909709216604977,77.56964615379653],[12.909091881517655,77.57016121766146],[12.908927630474134,77.57026866549022],[12.908320756808683,77.57065496338892],[12.907923149125642,77.57100906979602],[12.907661564778765,77.57129879322008],[12.90727441944315,77.57160997763847],[12.907086078252284,77.57177093509628],[12.906918663741331,77.57200700603437],[12.906730322282483,77.57217869398933],[12.90662568807737,77.57296202028391],[12.906343175504894,77.5731337082389],[12.906541980681771,77.57207138901747],[12.907075614848646,77.57150267266661],[12.907661564778765,77.57081592084668],[12.908247513335636,77.57039743145643],[12.908718363859366,77.57001113355776],[12.909440332939992,77.56945314770408],[12.910120446833254,77.56889516185038],[12.910528514280973,77.56857324693478],[12.91075870588067,77.56831571500233],[12.911156309053545,77.56809037456141],[12.911501595506314,77.56783284262896],[12.911920123900474,77.56752165821057],[12.91206660867285,77.56731777876401],[12.912265812205511,77.567340004473]]",1,FKUSR00009,FKUSR00009,,,,K.S. Layout,,,,,,,,,,,,
FKID003783,unplanned,13.0990637,77.5850456,0.0,0.0,"3rd A Cross Road, Sector B, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",,procession,False,2024-04-05 04:49:17.303+00,,closed,yes,2024-04-05 07:35:48.208387+00,,,[PERSON] procession start sir,,,Non-corridor,Low,,,,2024-04-05 04:50:12.120288+00,,1,FKUSR00105,FKUSR00001,,,,Yelahanka,,FKKG000099,,,,,,,,,,
FKID003859,planned,12.969424,77.7007903,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-04-05 20:53:56.028+00,2024-04-06 09:05:46+00,closed,yes,2024-04-06 09:35:48.468091+00,,,[LOCATION] station tower crane work and center median work is going on at [LOCATION] station so that traffic movement will be slow from karthiknagara towards [LOCATION] and from karthiknagara towards marathhalli,,,ORR East 2,High,,,,2024-04-05 20:56:43.133462+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,,,
FKID004010,unplanned,13.0417739,77.6140293,0.0,0.0,"MBT Road, Govind Pura, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",,construction,False,2024-04-06 22:38:57.997+00,,active,yes,2024-04-06 22:51:20.645588+00,,,veerannapalya Junction  BWSSB wark,,,ORR North 1,High,,,,2024-04-06 22:50:44.869629+00,,1,FKUSR01402,FKUSR00001,,,,Hennuru,,FKKG001354,,,,,,,,,,
FKID004019,planned,12.9368449,77.5737802,0.0,0.0,"Sri Nitturu Srinivasarao Road, Bharathi Nursing Home Junction, Jayanagar, Bengaluru, Karnataka. Pin-560004 (India)",,construction,False,2024-04-06 22:57:16.669+00,2024-04-06 19:01:46+00,closed,yes,2024-04-06 23:35:48.002616+00,,,BWSSB work progress K R road towards D M junction traffic slow moment,,,Non-corridor,Low,,,,2024-04-06 23:02:01.646978+00,,1,FKUSR00313,FKUSR00001,,,,Basavanagudi,,FKKG000305,,,,,,,,,,
FKID004031,planned,12.9696781,77.7005957,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-04-07 02:04:12.448+00,2024-04-07 10:05:46+00,closed,yes,2024-04-07 10:35:48.591821+00,,,[LOCATION] center median work is going on at [LOCATION] station so that traffic movement will be slow from karthiknagara towards marathhalli and from karthiknagara towards [LOCATION],,,ORR East 2,High,,,,2024-04-07 02:09:40.997621+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,,,
FKID004065,unplanned,12.9365089,77.7032441,12.9363074,77.7037872,"Panathur Main Road, Subbanna Apartment, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)","Bhoganahalli Main Road, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",construction,True,2024-04-07 06:37:53.835+00,,active,yes,2024-04-07 06:44:43.56977+00,,,[PERSON] work maduvudarinda traffic slow movment aguttide sir,,,Non-corridor,Low,,,,2024-04-07 06:38:29.955645+00,,1,FKUSR00664,FKUSR00001,,,,HAL Old Airport,,FKKG000648,,,,,,,,,,
FKID004085,planned,12.95691291,77.70135409,12.95694953,77.7009195,"Service Road, Marathahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India","Traffic Police Cabin, Varthur Road, Marathahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",construction,True,2024-04-07 11:05:46+00,2024-04-07 18:05:46+00,closed,yes,2024-04-07 18:05:46.020251+00,,,[LOCATION] work at [LOCATION],,,Varthur Road,High,,,,2024-04-07 10:14:14.438943+00,"[[12.956912908217872,77.70135409078935],[12.956928603780456,77.70118776520428],[12.95693383563444,77.70101607427776],[12.956949531195688,77.7009194981316]]",1,FKUSR00009,FKUSR00009,,,,HAL Old Airport,,,,,,,,,,,,
FKID004088,planned,13.01136787,77.64639437,13.01078283,77.64563262,"೨ನೇ ಈ ಅಡ್ಡ ರಸ್ತೆ, Chikka Banasawadi, ಬೈಯಪ್ಪನಹಳ್ಳಿ, ಕಲ್ಯಾಣನಗರ, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಪೂರ್ವ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560043, India","Chikka Banasawadi, ಬೈಯಪ್ಪನಹಳ್ಳಿ, ಕಲ್ಯಾಣನಗರ, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಪೂರ್ವ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560043, India",construction,True,2024-01-07 12:05:46+00,2024-04-07 11:35:46+00,closed,yes,2024-04-07 11:35:47.892336+00,,,Culvert Drainage Work at Banasavadi Main road,,,Non-corridor,Low,,,,2024-01-07 05:02:07.253664+00,"[[13.011367870480658,77.6463943719864],[13.01136264694759,77.64641582965852],[13.011211164440004,77.64622807502748],[13.011044011220804,77.64601886272432],[13.01081939890504,77.6457452774048],[13.010782834090191,77.64563262462617]]",1,FKUSR00009,FKUSR00009,,,,Banaswadi,,,,,,,,,,Bengaluru North Corporation,North Zone 1,VishweswaraiahJunctio(Uttamsagar)
FKID004092,planned,12.99838,77.5713867,0.0,0.0,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",,procession,False,2024-04-07 20:36:30.257+00,2024-04-07 22:05:46+00,closed,yes,2024-04-07 22:08:08.549601+00,,,ವಾಕ್ ವಿತ್ ರಾಮಾಜ ನಡಿಗೆ ಕಾರ್ಯಕ್ರಮ ಮಲ್ಲೇಶ್ವರಂ ಸರ್ಕಲ್ ನಿಂದ ಸರ್ಕಲ್ ಮಾರಮ್ಮ ಮಾರ್ಗೋಸ್ ರಸ್ತೆ 11ನೇ ಮೆರವಣಿಗೆ ನಡೆಯುತ್ತದೆ ಸರ್ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ರೀತಿ ತೊಂದರೆಯುವುದಿಲ್ಲ,,,Non-corridor,Low,,,,2024-04-07 20:38:57.505132+00,,1,FKUSR01049,FKUSR00001,,,,Malleshwaram,,FKKG001016,,,,FKUSR01049,2024-04-07 22:08:08.549079+00,,,,,
FKID004094,unplanned,12.9369018,77.5737488,0.0,0.0,"Sri Nitturu Srinivasarao Road, Bharathi Nursing Home Junction, Jayanagar, Bengaluru, Karnataka. Pin-560004 (India)",,construction,False,2024-04-07 21:09:59.339+00,,active,yes,2024-04-07 21:13:19.41361+00,,,"bwssb work doing in bharathi nursing home junction, slow traffic movement",,,Non-corridor,Low,,,,2024-04-07 21:12:00.747531+00,,1,FKUSR01355,FKUSR00001,,,,Basavanagudi,,FKKG001308,,,,,,,,,,
FKID004122,planned,12.96396195,77.56960303,12.95722702,77.5685086,"K.R Market, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560018, India","S V Narayan Rao Road, Chamarajapete, Chamarajpet, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",construction,True,2024-02-13 12:05:46+00,2024-04-08 11:35:46+00,closed,yes,2024-04-08 11:35:47.389842+00,,,White topping work,,,Mysore Road,High,,,,2024-02-14 05:43:23.198226+00,"[[12.963961951201615,77.56960303217438],[12.963946914541058,77.56958174892054],[12.963732463565698,77.5695280964346],[12.962953115782271,77.56927056450215],[12.962534673012561,77.5691578942817],[12.962079615702052,77.56902912831546],[12.961723938144514,77.56888426660345],[12.961274733741455,77.56875024087016],[12.960542453495586,77.56851416993209],[12.960307077244835,77.56843905645177],[12.960066470180713,77.56836394297146],[12.95994093596802,77.56837467346867],[12.959423106671508,77.56838540396583],[12.958863532991696,77.56840692309964],[12.958178321333314,77.5684498450884],[12.957691872217632,77.56848740182856],[12.957174038243808,77.56848203657995],[12.957227016576056,77.56850860119546]]",1,FKUSR00009,FKUSR00009,,,,Chamarajpet,,,,,,,,,,,,
FKID004127,unplanned,13.11620113,77.6130314,,,"Palanahalli Road, Palanahalli, Kogilu, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",,procession,False,2023-11-28 04:17:09.832+00,,closed,yes,2023-11-28 06:35:47.649153+00,,north_east,Procession,,,Non-corridor,Low,,,,2023-11-28 04:17:42.393728+00,[],2,FKUSR00881,FKUSR00881,,,,Yelahanka,,,,,,,,,,Bengaluru North Corporation,North Zone 2,
FKID004131,unplanned,12.8011603,77.7122165,0.0,0.0,"TCP Layout Main Road, Old Chandapura, Chandapura, Bengaluru, Karnataka. Pin-560081 (India)",,construction,False,2023-11-18 07:34:39.257+00,,active,yes,2023-11-18 07:41:02.934591+00,,,Old Chandapura underpass work progress,,,Non-corridor,Low,,,,2023-11-18 07:36:49.842589+00,,1,FKUSR00203,FKUSR00001,,,,No Police Station,,FKKG000195,,,,,,,,,,
FKID004137,unplanned,13.0395661,77.6412265,0.0,0.0,"Kempegowda Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",,construction,False,2024-01-01 19:27:58.27+00,,closed,yes,2024-01-02 01:32:34.337609+00,,,"ನಮಸ್ತೆ ಸರ್, ಎಲ್ಲೂರು ಹೆಣ್ಣೂರು ಬಾಗಲೂರು ಮುಖ್ಯ ರಸ್ತೆ ವಡ್ಡರ ಪಾಳ್ಯ ಜಂಕ್ಷನ್ ನಲ್ಲಿ ಬಿಡಬ್ಲ್ಯೂಎಸ್ಎಸ್ಬಿ ದವರು ಒಳ ಚರಂಡಿ ಕಾಮಗಾರಿ [PERSON] ಕಡೆಗೆ ಸಂಚಾರವು ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿವೆ ಸರ್",,,Airport New South Road,High,,,,2024-01-01 19:34:12.515766+00,,1,FKUSR00694,FKUSR00001,,,,Hennuru,,FKKG000678,,,,FKUSR00694,2024-01-02 01:32:34.33712+00,,,Bengaluru North Corporation,North Zone 1,
FKID004141,unplanned,12.97633064,77.45300487,,,"Major Arterial Road, ಶೀಗೇಹಳ್ಳಿ, Shigehalli, Bangalore North, Bengaluru Urban, Karnataka, 560112, India",,construction,False,2023-11-28 04:16:31.386+00,,active,yes,2023-11-28 04:17:09.748494+00,,north_west,construction,,,Non-corridor,Low,,,,2023-11-28 04:17:09.714052+00,[],2,FKUSR00881,FKUSR00881,,,,No Police Station,,,,,,,,,,,,
FKID004154,unplanned,13.1850133,77.6984583,0.0,0.0,"SH 104, Mylanahalli, Bengaluru, Karnataka. Pin-562149 (India)",,construction,False,2024-01-02 08:02:40.717+00,,closed,yes,2024-01-03 02:03:25.922549+00,,,ನಮಸ್ತೆ ಸರ್ . ಮೈಲನಹಳ್ಳಿ ಹತ್ತಿರ ಮೋರೆ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದು ವಾಹನಗಳ ಸಂಚಾರವು ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಂಚರಿಸಿರುತ್ತದೆ ಸರ್ ಚಿಕ್ಕಜಾಲ ಸಂಚಾರ ಪೊಲೀಸ್ ಠಾಣೆ,,,Non-corridor,Low,,,,2024-01-02 08:04:50.477436+00,,1,FKUSR00576,FKUSR00001,,,,Chikkajala,,FKKG000565,,,,FKUSR00576,2024-01-03 02:03:25.922009+00,,,,,
FKID004161,unplanned,12.98124337,77.75068471,0.0,0.0,"Lat: 12.981243, Lng: 77.750685",,protest,False,2023-11-28 04:17:42.506+00,,closed,no,2023-11-28 10:35:47.780091+00,,east,Protest,,,Non-corridor,Low,,,,2023-11-28 04:31:22.527716+00,[],2,FKUSR00881,FKUSR00881,,,,No Police Station,,,,,,,,,,,,
FKID004165,planned,12.88122222,77.47910378,,,"Hemmigepura, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560060, India",,protest,False,2023-11-28 04:58:26.455+00,2023-12-02 05:05:46+00,closed,yes,2023-11-28 11:35:48.005232+00,,south_west,Protest,,,Non-corridor,Low,,,,2023-11-28 04:59:05.08321+00,[],2,FKUSR00881,FKUSR00881,,,,No Police Station,,,,,,,,,,Bengaluru West Corporation,West Zone 1,
FKID004178,unplanned,13.1202435,77.6682476,0.0,0.0,"Hennuru Main Road, Chagalahatti, Bengaluru, Karnataka. Pin-562149 (India)",,construction,False,2023-12-21 05:59:53.56+00,,closed,yes,2024-01-04 21:59:21.491542+00,,,A hole digged from BWSSB/EE(WWM-H&A.V) BETWEEN bagaluru and [LOCATION] main road,,,Non-corridor,Low,,,,2023-12-21 06:08:15.884234+00,,1,FKUSR00956,FKUSR00001,,,,Chikkajala,,FKKG001378,,,,FKUSR00956,2024-01-04 21:59:21.491035+00,,,,,
FKID004184,unplanned,12.8874767,77.7372183,12.8875633,77.7371417,"Sarjapura Main Road, Swami Vivekananda Nagar, Sulikunte, Bengaluru, Karnataka. Pin-562125 (India)","Sarjapura Main Road, Swami Vivekananda Nagar, Sulikunte, Bengaluru, Karnataka. Pin-562125 (India)",procession,True,2023-12-25 08:31:49.434+00,,closed,yes,2023-12-25 09:10:13.959034+00,,,[LOCATION] hatra procession,,,Non-corridor,Low,,,,2023-12-25 08:32:47.320099+00,,1,FKUSR01313,FKUSR00001,,,,Whitefield,,FKKG001272,,,,FKUSR01313,2023-12-25 09:10:13.958473+00,,,,,
FKID004194,planned,13.183545,77.6801783,0.0,0.0,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",,construction,False,2023-12-27 04:05:46+00,2023-12-30 06:05:46+00,closed,yes,2023-12-30 06:35:47.844073+00,,,ನಮಸ್ತೆ ಸರ್ ಬೇಗೂರು ಗಾಳಮ್ಮ ಸರ್ಕಲ್ ನಿಂದ ಚಿಕ್ಕನಹಳ್ಳಿಯ ವರೆಗೆ ಬಿ ಎಂ ಆರ್ ಸಿ ಎಲ್ [PERSON] ಅಳವಡಿಕೆ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿದ್ದು  ಸಂಚಾರವು ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿರುತ್ತದೆ ಸರ್,,,Non-corridor,Low,,,,2023-12-27 08:11:19.66777+00,,1,FKUSR00576,FKUSR00009,,,,Chikkajala,,FKKG000565,,,,,,,,,,
FKID004216,planned,13.1835417,77.6807133,0.0,0.0,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",,construction,False,2024-01-05 01:20:46+00,2024-01-09 06:05:46+00,closed,yes,2024-01-09 01:57:34.586354+00,,,ನಮಸ್ತೆ ಸರ್ . ಬೇಗೂರು ಗೇಟ್ನಿಂದ ಮೈಲನಹಳ್ಳಿ ವರೆಗೆ [PERSON] ಅಳವಡಿಕೆ ಕಾಮಗಾರಿ ಪ್ರಗತಿಯಲ್ಲಿದ್ದು ವಾಹನಗಳ ಸಂಚಾರವು ನಿಧಾನಗತಿಯಲ್ಲಿರುತ್ತದೆ ಸರ್,,,Non-corridor,Low,,,,2024-01-05 01:22:47.65843+00,,1,FKUSR00576,FKUSR00001,,,,Chikkajala,,FKKG000565,,,,FKUSR00576,2024-01-09 01:57:34.58569+00,,,,,
FKID004218,planned,12.9695341,77.7006055,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-01-17 09:05:46+00,2024-01-17 09:05:46+00,closed,yes,2024-01-17 09:35:48.156688+00,,,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,,,ORR East 2,High,,,,2024-01-16 21:13:17.201829+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,Bengaluru East Corporation,East Zone 1,
FKID004242,planned,13.1871368,77.680719,0.0,0.0,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",,construction,False,2024-01-03 22:46:14.919+00,2024-01-03 16:35:46+00,closed,yes,2024-01-03 23:35:48.207569+00,,,Light update on main road,,,Non-corridor,Low,,,,2024-01-03 22:47:36.283405+00,,1,FKUSR00656,FKUSR00001,,,,Chikkajala,,FKKG000640,,,,,,,,,,
FKID004247,planned,13.056993,77.4742172,0.0,0.0,"NICE Road, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",,construction,False,2024-01-04 00:34:35.255+00,2024-01-04 02:35:46+00,closed,yes,2024-01-04 02:35:47.820569+00,,,Dambar on road,,,Non-corridor,Low,,,,2024-01-04 00:36:46.995266+00,,1,FKUSR00491,FKUSR00001,,,,No Police Station,,FKKG000480,,,,,,,,,,
FKID004255,unplanned,12.957165,77.6746067,12.957165,77.6746067,"Old Airport Road, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)","Old Airport Road, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",construction,True,2024-01-04 12:15:25.457+00,,closed,yes,2024-02-06 02:14:41.075016+00,,,ಎಸ್ ಡಿ ರೋಡ್ ಯಿಂದ ಬಸವನಗರ ಕಡೆಗೆ ಥಾರ್ ಹಾಕುತ್ತಿದ್ದಾರೆ ಸರ್ ಬಸವ ನಗರದವರೆಗೆ ವನ್ವೆ ಮಾಡಿರುತ್ತಾರೆ ಸರ್,,,Old Airport Road,High,,,,2024-01-04 12:17:18.496093+00,,1,FKUSR00664,FKUSR00009,,,,HAL Old Airport,,FKKG000648,,,,FKUSR00664,2024-02-06 02:14:41.074521+00,,,Bengaluru East Corporation,East Zone 2,
FKID004258,planned,12.9694191,77.7005749,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-01-04 20:59:13.012+00,2024-01-05 09:05:46+00,closed,yes,2024-01-05 09:35:47.89018+00,,,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,,,ORR East 2,High,,,,2024-01-04 20:59:56.758194+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,Bengaluru East Corporation,East Zone 1,
FKID004272,planned,13.0531351,77.6460729,13.0527824,77.6461697,"Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)","Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",construction,True,2023-11-29 19:57:23.621+00,2023-11-29 19:59:46+00,closed,yes,2023-11-29 20:35:47.923497+00,,,hennur bagalur Main road white tapping work progress,,,Non-corridor,Low,,,,2023-11-29 20:01:36.72365+00,,1,FKUSR00489,FKUSR00001,,,,Hennuru,,FKKG000478,,,,,,,,Bengaluru East Corporation,East Zone 2,
FKID004285,unplanned,13.0803462,77.4235747,0.0,0.0,"NH 48, Maruthi Nagar, Arasinakunte, Karnataka. Pin-562123 (India)",,construction,False,2024-01-05 08:10:44.744+00,,active,yes,2024-01-05 08:24:22.871873+00,,,Road work start [LOCATION] towards city sir,,,Non-corridor,Low,,,,2024-01-05 08:15:57.658969+00,,1,FKUSR00171,FKUSR00001,,,,No Police Station,,FKKG000164,,,,,,,,,,
FKID004299,planned,12.9695456,77.7005376,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2023-11-30 20:59:39.933+00,2023-12-01 09:05:46+00,closed,yes,2023-12-01 09:35:47.652265+00,,,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,,,ORR East 2,High,,,,2023-11-30 21:00:32.619285+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,Bengaluru East Corporation,East Zone 1,
FKID004330,planned,12.9694905,77.7006332,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-01-05 20:57:04.063+00,2024-01-06 09:05:46+00,closed,yes,2024-01-06 09:35:48.000094+00,,,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,,,ORR East 2,High,,,,2024-01-05 20:58:12.737524+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,Bengaluru East Corporation,East Zone 1,
